rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
289,RD29,0x802537021ddc56b7af8c79c0bd8c317405a3fce2,,4176.470849,47980.216745,8.704568533311658,not enough public recent data to classify,low,0,0,0,2,0,2,,Will Casey Putsch win the 2026 Ohio Governor Republican primary election? | Will Casey Putsch win the 2026 Ohio Governor Republican primary election?,https://polymarket.com/profile/0x802537021ddc56b7af8c79c0bd8c317405a3fce2
290,henri55564,0xf91dab74ff0217eb246c487a0b066a1c5957d7ce,,4172.6416158820175,258782.74831999998,1.6124110447742455,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in London be 17°C on March 5? | Will the highest temperature in London be 17°C on March 5? | Will the highest temperature in London be 17°C on March 5? | Will the highest temperature in London be 17°C on March 5? | Will the highest temperature in London be 17°C on March 5? | Will the highest temperature in London be 17°C on March 5? | Will the highest temperature in London be 17°C on March 5? | Will the highest temperature in London be 17°C on March 5?,,https://polymarket.com/profile/0xf91dab74ff0217eb246c487a0b066a1c5957d7ce
291,WeatherHK,0x488c725253fc21c7a9ca812030dc2f6343f98c1c,,4164.87090760565,71618.90928300002,5.815323005197253,weather specialist / weather-heavy,medium,0,0,0,193,166,0,Will the lowest temperature in Hong Kong be 17°C or below on April 26? | Will the lowest temperature in Hong Kong be 18°C on April 26? | Will the highest temperature in Guangzhou be 22°C on April 24? | Will the highest temperature in Shenzhen be 20°C on April 24? | Will the lowest temperature in Hong Kong be 24°C on April 25? | Will the lowest temperature in Hong Kong be 20°C on April 24? | Will Hong Kong have less than 130mm of precipitation in April? | Will the lowest temperature in Hong Kong be 20°C on April 24?,"Will Natural Gas (NG) hit (LOW) $2.20 Week of April 20 2026? | Will Amazon.com, Inc. (AMZN) hit (HIGH) $260 Week of April 20 2026? | Hang Seng (HSI) Up or Down on April 24? | Amazon (AMZN) Up or Down on April 24? | Will Amazon.com, Inc. (AMZN) hit (HIGH) $260 Week of April 20 2026?",https://polymarket.com/profile/0x488c725253fc21c7a9ca812030dc2f6343f98c1c
292,sorcerer.05,0x7c156bb0dbb44dcb7387a78778e0da313bf3c9db,,4155.6961328416,167769.060714,2.477033676624033,not enough public recent data to classify,low,0,0,0,193,0,84,,Will Shai Gilgeous-Alexander win the 2025–2026 NBA MVP? | Will Shai Gilgeous-Alexander win the 2025–2026 NBA MVP? | US recession by end of 2026? | US recession by end of 2026? | US recession by end of 2026?,https://polymarket.com/profile/0x7c156bb0dbb44dcb7387a78778e0da313bf3c9db
293,tphhh,0xf9151529abce6aa8357b99707ec06607cf238720,FPLFractals,4144.633992689427,2414378.513176,0.1716646321225481,weather specialist / weather-heavy,medium,0,0,0,197,138,0,Will the highest temperature in Hong Kong be 24°C on April 24? | Will the highest temperature in Hong Kong be 22°C on April 24? | Will the highest temperature in Hong Kong be 24°C on April 24? | Will the highest temperature in Hong Kong be 24°C on April 24? | Will the highest temperature in Hong Kong be 22°C on April 24? | Will the highest temperature in Hong Kong be 24°C on April 24? | Will the highest temperature in Hong Kong be 24°C on April 24? | Will the highest temperature in Hong Kong be 24°C on April 24?,"US x Iran diplomatic meeting by April 24, 2026? | Will AC Milan win the 2025–26 Serie A league? | Will Gavin Newsom win the 2028 Democratic presidential nomination? | US x Iran diplomatic meeting by April 24, 2026? | US x Iran diplomatic meeting by April 24, 2026?",https://polymarket.com/profile/0xf9151529abce6aa8357b99707ec06607cf238720
294,0xBbc455c6c4B690F035F986A9358E6284490cC01e-1769500925150,0xbbc455c6c4b690f035f986a9358e6284490cc01e,lol_bj10198,4114.945411999998,308599.75529999996,1.3334247164258846,weather-heavy mixed,medium,0,0,0,200,51,66,Will the highest temperature in Wellington be 19°C on April 14? | Will the highest temperature in Seoul be 12°C on April 7? | Will the highest temperature in Seoul be 12°C on April 7? | Will the highest temperature in Istanbul be 17°C on April 2? | Will the highest temperature in Istanbul be 17°C on April 2? | Will the highest temperature in Toronto be 10°C on April 1? | Will the highest temperature in Moscow be 11°C on March 30? | Will the highest temperature in London be 11°C on March 29?,Lakers vs. Rockets | Dota 2: South America Rejects vs MOUZ (BO3) - PGL Wallachia Group Stage | Dota 2: South America Rejects vs MOUZ (BO3) - PGL Wallachia Group Stage | Counter-Strike: G2 vs GamerLegion (BO3) - Stake Ranked Episode 1 Playoffs | Counter-Strike: G2 vs GamerLegion (BO3) - Stake Ranked Episode 1 Playoffs,https://polymarket.com/profile/0xbbc455c6c4b690f035f986a9358e6284490cc01e
295,lonyc,0x29863c41d339ba0710b7b023cb5a2e2d70c3b3a9,,4106.449893981143,95475.03070700001,4.301072085101794,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Ankara be 11°C on April 25? | Will the highest temperature in Moscow be 4°C on April 25? | Will the highest temperature in Shenzhen be 26°C on April 25? | Will the highest temperature in Warsaw be 18°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Karachi be 35°C on April 25? | Will the highest temperature in Helsinki be 9°C on April 25?,,https://polymarket.com/profile/0x29863c41d339ba0710b7b023cb5a2e2d70c3b3a9
296,paspor,0x3dd2db2d398ff72c2c71c9ad6473368b941e9ab1,,4099.988421077038,1984550.972806,0.2065952690184609,weather specialist / weather-heavy,medium,0,0,0,197,40,10,Highest temperature in Karachi on April 25? | Will the highest temperature in Karachi be 36°C or higher on April 25? | Will the highest temperature in Karachi be 35°C on April 25? | Lowest temperature in NYC on April 25? | Will the lowest temperature in New York City be 37°F or below on April 25? | Will the lowest temperature in New York City be between 48-49°F on April 25? | Will the lowest temperature in New York City be between 50-51°F on April 25? | Will the lowest temperature in New York City be between 40-41°F on April 25?,Will xAI have the best AI model at the end of April 2026? | Will Anthropic have the best AI model at the end of May 2026? | Will Blues win? | Will Blues win? | Will Jakob Chychrun win the 2025–2026 NHL James Norris Memorial Trophy?,https://polymarket.com/profile/0x3dd2db2d398ff72c2c71c9ad6473368b941e9ab1
297,Maxinski,0x261cd61ce457d51085d1eabe618207dcdb8a8b76,,4092.740862245502,1389090.6849870004,0.2946345336902034,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in San Francisco be 68°F or higher on April 25? | Will the highest temperature in Guangzhou be 33°C on April 25? | Will the highest temperature in Guangzhou be 33°C on April 25? | Will the highest temperature in Chicago be between 76-77°F on April 26? | Will the highest temperature in Chicago be between 76-77°F on April 26? | Will the highest temperature in Chicago be between 76-77°F on April 26? | Will the highest temperature in Chicago be between 76-77°F on April 26? | Will the highest temperature in Chicago be between 76-77°F on April 26?,,https://polymarket.com/profile/0x261cd61ce457d51085d1eabe618207dcdb8a8b76
298,RRRPhantom,0xf7bd9f758e100426a134ebf6d7f0b2eec90f2a37,harry_sew,4085.127492551451,32354.326461,12.62621707633344,profitable in weather but currently/recently generalist,low,0,0,0,191,7,61,Will the highest temperature in Singapore be 29°C on April 24? | Will the highest temperature in Singapore be 29°C on April 22? | Will the highest temperature in Singapore be 29°C on April 22? | Will the highest temperature in Singapore be 29°C on April 19? | Will the highest temperature in Singapore be 29°C on April 19? | Will the highest temperature in Singapore be 29°C on April 16? | Will the highest temperature in Singapore be 29°C on April 16?,"Will Elon Musk post 360-379 tweets from April 7 to April 14, 2026? | Will Elon Musk post 360-379 tweets from April 7 to April 14, 2026? | Will Elon Musk post 220-239 tweets from March 31 to April 7, 2026? | Will Elon Musk post 220-239 tweets from March 31 to April 7, 2026? | Will the price of Bitcoin be above $64,000 on April 3?",https://polymarket.com/profile/0xf7bd9f758e100426a134ebf6d7f0b2eec90f2a37
299,tumi,0x8bac6c2d298f49d067337b2f98e0a5a62a94cf49,,4084.8890656463886,629458.5723119999,0.6489528056854641,weather specialist / weather-heavy,medium,0,0,0,198,198,0,Will the highest temperature in London be 22°C on April 25? | Will the highest temperature in Shanghai be 25°C on April 26? | Will the highest temperature in Shanghai be 25°C on April 26? | Will the highest temperature in London be 17°C on April 25? | Will the highest temperature in London be 17°C on April 25? | Will the highest temperature in London be 17°C on April 25? | Will the highest temperature in London be 17°C on April 25? | Will the highest temperature in London be 17°C on April 25?,,https://polymarket.com/profile/0x8bac6c2d298f49d067337b2f98e0a5a62a94cf49
300,Snoorrason,0x805a922574d7d6b158b7bbb49a6fa8925eb60635,SnoorrasonPoly,4054.62168155099,23353.773661000003,17.361740934922516,profitable in weather but currently/recently generalist,low,0,0,0,196,1,82,Will Ukraine qualify for the 2026 FIFA World Cup?,Will TISZA – Respect and Freedom Party (TISZA) win the most seats in the next Hungarian parliamentary election? | Hungary Election: TISZA wins a constitutional majority? | Will Fidesz-KDNP win 36-40% of the national list votes in the 2026 Hungarian Parliamentary election? | Will Fidesz-KDNP win 40-44% of the national list votes in the 2026 Hungarian Parliamentary election? | Will Fidesz-KDNP win 40-44% of the national list votes in the 2026 Hungarian Parliamentary election?,https://polymarket.com/profile/0x805a922574d7d6b158b7bbb49a6fa8925eb60635
301,PixelGhost2026,0x9d1fbb3983414cf6ded5491cf2524e091fce00c1,mommyburd6,4051.3105320279997,9476.563108,42.75084211287457,weather-heavy mixed,medium,0,0,0,98,18,15,Will the highest temperature in Ankara be 15°C on March 22? | Will the highest temperature in Ankara be 15°C on March 22? | Will the highest temperature in Ankara be 15°C on March 22? | Will the highest temperature in Ankara be 15°C on March 22? | Will the highest temperature in Ankara be 15°C on March 22? | Will the highest temperature in Ankara be 15°C on March 22? | Will the highest temperature in Ankara be 15°C on March 22? | Will the highest temperature in Ankara be 15°C on March 22?,Will NVIDIA be the largest company in the world by market cap on March 31? | KCC Egis vs. Seoul Thunders | KCC Egis vs. Seoul Thunders | KCC Egis vs. Seoul Thunders | KCC Egis vs. Seoul Thunders,https://polymarket.com/profile/0x9d1fbb3983414cf6ded5491cf2524e091fce00c1
302,0xbb7a6e5b0d5b6a2fe797c00c5c7b8b11772ded18,0xbb7a6e5b0d5b6a2fe797c00c5c7b8b11772ded18,,4036.3941641184283,1081640.9332720002,0.3731732074809891,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Chicago be between 66-67°F on April 26? | Will the highest temperature in Paris be 25°C or higher on April 25? | Will the highest temperature in Lucknow be 44°C on April 25? | Will the highest temperature in Paris be 25°C or higher on April 25? | Will the highest temperature in Seattle be between 60-61°F on April 25? | Will the highest temperature in Paris be 25°C or higher on April 25? | Will the highest temperature in Paris be 23°C on April 25? | Will the highest temperature in Chicago be 62°F or higher on April 25?,,https://polymarket.com/profile/0xbb7a6e5b0d5b6a2fe797c00c5c7b8b11772ded18
303,tthahaha,0x140891ee5c1214859198b80f0a5a4880ba57b4f8,,4035.6853141624015,941270.88627,0.42874855400603357,profitable in weather but currently/recently generalist,low,0,0,0,200,1,53,"Russia x Ukraine ceasefire by May 31, 2026?","No change in Bank of Japan’s interest rates after the April 2026 meeting? | Will the All India Trinamool Congress (AITC) win the most seats in the 2026 West Bengal Legislative Assembly election? | Will the All India Trinamool Congress (AITC) win the most seats in the 2026 West Bengal Legislative Assembly election? | Will Donald Trump post 80-99 Truth Social posts from April 21 to April 28, 2026? | Will Elon Musk post 115-139 tweets from April 25 to April 27, 2026?",https://polymarket.com/profile/0x140891ee5c1214859198b80f0a5a4880ba57b4f8
304,Dorian3141,0xf4b13fea865321d231b515e8786c62e6f561ab63,,4027.421805117108,134613.63706699997,2.9918378946351307,weather specialist / weather-heavy,medium,0,0,0,198,198,0,Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25?,,https://polymarket.com/profile/0xf4b13fea865321d231b515e8786c62e6f561ab63
305,0x4addc66860b349959cb5070a83dbd9eeb6836fe5,0x4addc66860b349959cb5070a83dbd9eeb6836fe5,,3978.023109683613,263686.53147299995,1.5086182397946786,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Buenos Aires be 20°C on April 7? | Will the highest temperature in Buenos Aires be 20°C on April 7? | Will the highest temperature in Los Angeles be between 68-69°F on April 7? | Will the highest temperature in Dallas be between 72-73°F on April 7? | Will the highest temperature in Toronto be 6°C on April 8? | Will the highest temperature in Warsaw be 10°C on April 8? | Will the highest temperature in Busan be 15°C on April 8? | Will the highest temperature in Buenos Aires be 22°C on April 8?,,https://polymarket.com/profile/0x4addc66860b349959cb5070a83dbd9eeb6836fe5
