rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
708,amused85,0x8fe70c889ce14f67acea5d597e3d0351d73b4f20,,1694.7363538517993,262617.15385899995,0.6453258398960904,profitable in weather but currently/recently generalist,low,100,2,39,200,1,4,"Will Trump announce a cut to U.S. military or intelligence aid to Ukraine by December 31? | NATO/EU troops fighting in Ukraine in June 30, 2026? | Zelenskyy out as Ukraine president by end of 2026?","Will the price of Ethereum be between $3,200 and $3,300 on January 6? | Will the price of Bitcoin be between $90,000 and $92,000 on January 9? | Will the price of Ethereum be between $2,000 and $2,100 on March 10? | Will the price of Ethereum be between $2,100 and $2,200 on March 20? | Will the price of Ethereum be between $2,300 and $2,400 on March 17?",https://polymarket.com/profile/0x8fe70c889ce14f67acea5d597e3d0351d73b4f20
709,cxvbxffd,0x55706820a207a6593a46b7d4b6244ce927c4bfdd,,1691.463239,2643.44,63.987199974275946,profitable in weather but currently/recently generalist,low,0,0,0,3,3,0,Will the highest temperature in Atlanta be between 56-57°F on March 18? | Will the highest temperature in Atlanta be between 56-57°F on March 18? | Will the highest temperature in Atlanta be between 56-57°F on March 18?,,https://polymarket.com/profile/0x55706820a207a6593a46b7d4b6244ce927c4bfdd
710,asrfwetgasdf,0x718b981e98894f8d90772fd085fb41b0496d1b93,Mimori333,1690.88,2642.0,64.0,profitable in weather but currently/recently generalist,low,0,0,0,66,2,36,Will the highest temperature in Buenos Aires be 26°C on February 25? | Will the highest temperature in Buenos Aires be 26°C on February 25?,Bitcoin Up or Down on December 30? | Ethereum Up or Down on October 28? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on December 30?,https://polymarket.com/profile/0x718b981e98894f8d90772fd085fb41b0496d1b93
711,cvbnmjj,0x50504f2acece24ac2c1e01bf2eee8fd241e0a397,,1690.2899999999997,2683.0,62.999999999999986,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Toronto be 13°C on March 16? | Will the highest temperature in Toronto be 13°C on March 16?,,https://polymarket.com/profile/0x50504f2acece24ac2c1e01bf2eee8fd241e0a397
712,fpvtrade123,0x1ad130df39cfd5bb93f1b9b1f94414a92cb16d88,,1686.7564338370553,13441.611250999998,12.548766679378321,weather specialist / weather-heavy,medium,51,7,13,200,200,0,Will the highest temperature in London be 5°C or below on January 24? | Will the highest temperature in London be 6°C on January 24? | Will the highest temperature in London be 7°C on January 24? | Will the highest temperature in London be 8°C on January 24? | Will the highest temperature in London be 7°C on January 25?,"Bitcoin above $122000 on August 13? | Will Powell say ""Tariff"" 15+ times during July Press Conference? | Will Trump say ""Million"" or ""Billion"" or ""Trillion"" 7+ times during NewsNation interview? | Fed decreases interest rates by 25 bps after June 2025 meeting? | Will Trump say ""Hottest"" during NewsNation interview?",https://polymarket.com/profile/0x1ad130df39cfd5bb93f1b9b1f94414a92cb16d88
713,iuhbnxcbv,0x2cc5a6c2f8ef3b088e555f9ed356cb609a96a7c8,,1682.1,2670.0,63.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Toronto be 13°C on March 16? | Will the highest temperature in Toronto be 13°C on March 16?,,https://polymarket.com/profile/0x2cc5a6c2f8ef3b088e555f9ed356cb609a96a7c8
713,poidvgcxb,0xc5999e3b197c30813038fe1d10f22010cd61e512,,1682.1,2670.0,63.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Atlanta be between 56-57°F on March 18? | Will the highest temperature in Atlanta be between 56-57°F on March 18?,,https://polymarket.com/profile/0xc5999e3b197c30813038fe1d10f22010cd61e512
715,Farewell333,0x2753b2db276ffdddc2b26155815f509fe349e28a,,1680.72885180795,65692.46478099997,2.5584804245220862,weather specialist / weather-heavy,medium,61,59,0,200,200,0,Will the highest temperature in Seoul be -2°C on January 27? | Will the highest temperature in Seoul be 3°C on January 12? | Will the highest temperature in Miami be between 86-87°F on March 16? | Will the highest temperature in Jakarta be 33°C on April 14? | Will the highest temperature in Shanghai be 13°C on March 19?,,https://polymarket.com/profile/0x2753b2db276ffdddc2b26155815f509fe349e28a
716,mhgkfyjk,0x7469f29652f5dfe37ba9f21e146258e7a6a4b97b,batic95686449,1677.69,2663.0,63.0,profitable in weather but currently/recently generalist,low,0,0,0,49,2,30,Will the highest temperature in New York City be between 32-33°F on March 2? | Will the highest temperature in New York City be between 32-33°F on March 2?,Bitcoin Up or Down on October 28? | Bitcoin Up or Down on September 29? | Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23?,https://polymarket.com/profile/0x7469f29652f5dfe37ba9f21e146258e7a6a4b97b
717,kekefu,0x3a7ea266f6bf694e3d2c49b6eb75906ef2fb35b7,,1677.1,2705.0,62.0,profitable in weather but currently/recently generalist,low,1,0,0,36,2,16,Will the highest temperature in London be 11°C on March 28? | Will the highest temperature in London be 11°C on March 28?,Will Cory Booker win the 2028 Democratic presidential nomination? | Will Cory Booker win the 2028 Democratic presidential nomination? | Will J.B. Pritzker win the 2028 Democratic presidential nomination? | Will J.B. Pritzker win the 2028 Democratic presidential nomination? | Bitcoin Up or Down on October 15?,https://polymarket.com/profile/0x3a7ea266f6bf694e3d2c49b6eb75906ef2fb35b7
718,dscascsac,0x9c4e367a42d686f92cfceaf31ae59ed4e96d1f10,,1674.063986611855,136309.125692,1.2281378653946615,weather specialist / weather-heavy,medium,13,13,0,200,200,0,Will the highest temperature in Chongqing be 31°C on April 25? | Will the highest temperature in Chengdu be 31°C on April 25? | Will the highest temperature in Jeddah be 35°C on April 25? | Will the highest temperature in Lucknow be 43°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25?,,https://polymarket.com/profile/0x9c4e367a42d686f92cfceaf31ae59ed4e96d1f10
719,rocky42008,0x79dcb362c47ba851d75cf5873735391b2c81ca77,,1669.9729961701544,202080.28327899994,0.8263908626179647,weather-heavy mixed,low,100,4,63,200,6,48,Ukraine signs peace deal with Russia before 2027? | Named storm forms before hurricane season? | Will Ukraine re-enter Rodynske by April 30? | Will the Carolina Hurricanes win the 2026 NHL Stanley Cup? | Will Ukraine re-enter Rodynske by May 31?,Will Gavin Newsom win the 2028 US Presidential Election? | Will Han Jun-ho win the 2026 Gyeonggi Province Gubernatorial Election? | Will Jared Polis win the 2028 Democratic presidential nomination? | Will Mark Cuban win the 2028 Democratic presidential nomination? | Will Cory Booker win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x79dcb362c47ba851d75cf5873735391b2c81ca77
720,0x993FE20a9ecFB7e3c072F7f8c3dcBF87243b35C,0x993fe20a9ecfb7e3c072f7f8c3dcbf87243b35cb,,1667.619923373038,2434023.076156,0.06851290522712193,weather specialist / weather-heavy,medium,100,18,28,200,200,0,Will the highest temperature in Lucknow be 45°C on April 25? | Will the highest temperature in Mexico City be 20°C on April 26? | Will the highest temperature in Mexico City be 18°C on April 26? | Will the highest temperature in Mexico City be 16°C or below on April 26? | Will the highest temperature in Mexico City be 23°C on April 26?,"Bitcoin Up or Down on October 8? | Bitcoin Up or Down - September 30, 9AM ET | Bitcoin Up or Down on October 15? | Ethereum Up or Down - September 30, 9AM ET | Will Trump say ""Too Big to Rig"" this week? (March 22)",https://polymarket.com/profile/0x993fe20a9ecfb7e3c072f7f8c3dcbf87243b35cb
721,terrordogchampion,0x376a5fd4c4941280fbf511489558e9b7de31d270,,1664.224399962733,1108773.5218500001,0.1500959724566616,weather specialist / weather-heavy,medium,2,2,0,200,200,0,Will the highest temperature in Ankara be 15°C on April 25? | Will the highest temperature in Ankara be 16°C on April 25? | Will the highest temperature in Ankara be 16°C on April 25? | Will the highest temperature in Ankara be 15°C on April 25? | Will the highest temperature in Istanbul be 18°C on April 25?,,https://polymarket.com/profile/0x376a5fd4c4941280fbf511489558e9b7de31d270
722,zhignshini,0xac371c1319ceb9e942dddba6cf6fc44d4015e5d9,ernarah03012014,1661.24,2443.0,68.0,profitable in weather but currently/recently generalist,low,0,0,0,46,2,22,Will the highest temperature in London be 14°C on March 3? | Will the highest temperature in London be 14°C on March 3?,Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 24? | Bitcoin Up or Down on January 24? | Bitcoin Up or Down on December 30? | Will Josh Hawley win the 2028 Republican presidential nomination?,https://polymarket.com/profile/0xac371c1319ceb9e942dddba6cf6fc44d4015e5d9
723,xczgvbh,0xba2880ccbac78e0d00d5c26a22ae66a6e69adb4e,ekewg56245658,1661.201928,2636.0,63.019800000000004,profitable in weather but currently/recently generalist,low,0,0,0,46,2,28,Will the highest temperature in New York City be between 32-33°F on March 2? | Will the highest temperature in New York City be between 32-33°F on March 2?,Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on December 30? | Will Stephen Smith win the 2028 US Presidential Election?,https://polymarket.com/profile/0xba2880ccbac78e0d00d5c26a22ae66a6e69adb4e
724,shousina,0x175108a74bcdbd30e94f61a928f0a51af299e9fb,,1657.53,2631.0,63.0,profitable in weather but currently/recently generalist,low,0,0,0,46,2,22,Will the highest temperature in Paris be 18°C on March 4? | Will the highest temperature in Paris be 18°C on March 4?,Bitcoin Up or Down on October 28? | Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 24? | Bitcoin Up or Down on January 24? | Bitcoin Up or Down on December 30?,https://polymarket.com/profile/0x175108a74bcdbd30e94f61a928f0a51af299e9fb
725,ugfvdgh,0x66aab2299e760e5b31a2a3668285b1c8cab13ff5,,1656.15,2715.0,61.0,profitable in weather but currently/recently generalist,low,1,0,1,63,3,50,Will the highest temperature in Seoul be -5°C on February 7? | Will the highest temperature in Seoul be -5°C on February 7? | Will the highest temperature in Seoul be -5°C on February 7?,Bitcoin Up or Down on January 22? | Will Rafael López Aliaga win the 2026 Peruvian presidential election? | Will Rafael López Aliaga win the 2026 Peruvian presidential election? | Will Rafael López Aliaga win the 2026 Peruvian presidential election? | Will Rafael López Aliaga win the 2026 Peruvian presidential election?,https://polymarket.com/profile/0x66aab2299e760e5b31a2a3668285b1c8cab13ff5
726,hknmnbvmnv,0xab2a8fb2617b1b50fb22798a5341fe6c70bbc195,,1655.64,2628.0,63.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Atlanta be between 56-57°F on March 18? | Will the highest temperature in Atlanta be between 56-57°F on March 18?,,https://polymarket.com/profile/0xab2a8fb2617b1b50fb22798a5341fe6c70bbc195
727,0xC9417C5F63372ed9D3B92790c14a326e9c59a0E8-1770988011331,0xc9417c5f63372ed9d3b92790c14a326e9c59a0e8,,1653.2798792835108,66796.16542399999,2.4751119600789,weather specialist / weather-heavy,medium,33,29,4,200,190,10,Will the highest temperature in New York City be between 46-47°F on March 7? | Will the highest temperature in New York City be 48°F or higher on March 7? | Will the highest temperature in New York City be between 66-67°F on April 11? | Will the highest temperature in Houston be between 82-83°F on April 4? | Will the highest temperature in New York City be between 64-65°F on April 11?,"Bitcoin Up or Down - April 15, 8:50PM-8:55PM ET | Bitcoin Up or Down - April 15, 8:30PM-8:35PM ET | Bitcoin Up or Down - April 15, 8:45PM-8:50PM ET | Bitcoin Up or Down - April 15, 8:40PM-8:45PM ET | Bitcoin Up or Down - April 15, 8:55PM-9:00PM ET",https://polymarket.com/profile/0xc9417c5f63372ed9d3b92790c14a326e9c59a0e8
728,la0l0l,0xf7a8a265bcbd46832000fde9a134bd9066909f68,,1650.6343679043594,89539.89593299998,1.843462459616303,weather specialist / weather-heavy,medium,1,1,0,200,200,0,Will the highest temperature in Paris be 18°C or below on April 11? | Will the highest temperature in Singapore be 33°C on April 12? | Will the highest temperature in Singapore be 32°C on April 12? | Will the highest temperature in Singapore be 33°C on April 12? | Will the highest temperature in Singapore be 32°C on April 12?,,https://polymarket.com/profile/0xf7a8a265bcbd46832000fde9a134bd9066909f68
729,ngcjjg,0xc1fffa086966c369d33f30ec8cb6d716760b024d,tsnqj29152921,1649.97,2619.0,63.0,profitable in weather but currently/recently generalist,low,0,0,0,46,2,24,Will the highest temperature in New York City be between 32-33°F on March 2? | Will the highest temperature in New York City be between 32-33°F on March 2?,Bitcoin Up or Down on October 28? | Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on December 30?,https://polymarket.com/profile/0xc1fffa086966c369d33f30ec8cb6d716760b024d
730,pepeFight,0x2880e4b38089f587c721a1455a97b0ca86b7fa70,,1649.227435198746,14876.331924,11.086250586665425,not enough public recent data to classify,low,4,0,2,200,0,104,,"Will JD Vance win the 2028 US Presidential Election? | Will Trump's approval rating hit 40% in 2026? | US strikes Iran by February 28, 2026? | US strikes Iran by February 28, 2026? | US strikes Iran by February 27, 2026?",https://polymarket.com/profile/0x2880e4b38089f587c721a1455a97b0ca86b7fa70
731,uyfghnj,0x283b1dc7747489087d6d23bf3953e4e5ef7eea74,,1648.08,2616.0,63.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Toronto be 13°C on March 16? | Will the highest temperature in Toronto be 13°C on March 16?,,https://polymarket.com/profile/0x283b1dc7747489087d6d23bf3953e4e5ef7eea74
732,artymarty,0x0832f04863139dbbeeff45a481ffc0e336c88681,,1647.613605199726,726957.8236219999,0.22664500630733211,weather specialist / weather-heavy,medium,100,99,0,200,199,0,Will the highest temperature in Dallas be between 72-73°F on April 18? | Will the highest temperature in Chicago be between 60-61°F on March 10? | Will the highest temperature in Busan be 18°C on April 23? | Will the highest temperature in Munich be 17°C on March 13? | Will the highest temperature in Dallas be between 48-49°F on March 16?,,https://polymarket.com/profile/0x0832f04863139dbbeeff45a481ffc0e336c88681
733,amj007,0xb20f28d2724108f23b9916cc800225dc3a3d5737,,1643.710697384213,32105.251642000003,5.119756467611408,not enough public recent data to classify,low,1,0,1,200,0,191,,"Will Bitcoin reach $80,000 in April? | Ethereum Up or Down - April 25, 7:25AM-7:30AM ET | Ethereum Up or Down - April 25, 7:25AM-7:30AM ET | Ethereum Up or Down - April 25, 6:00AM-6:05AM ET | Ethereum Up or Down - April 25, 6:00AM-6:05AM ET",https://polymarket.com/profile/0xb20f28d2724108f23b9916cc800225dc3a3d5737
